access,access_bool,open_data,open_materials,preregistration,year,url
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/6
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/2
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
Full Access,1,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
Full Access,1,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
Full Access,1,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/3
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
Open Access,1,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2013,https://journals.sagepub.com/toc/pssa/24/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/8
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/8
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/8
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/8
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/8
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/8
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/8
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/8
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/8
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/8
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/8
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/8
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/8
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/8
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/8
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/8
Open Access,1,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,1,1,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,1,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,1,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,1,1,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,1,1,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,1,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
Full Access,1,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/7
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,1,1,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,1,1,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,0,1,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,1,0,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/10
Full Access,1,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/10
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,1,1,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,1,1,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,1,1,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,1,0,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/11
Full Access,1,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/11
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,1,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,1,1,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,1,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,1,1,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
Full Access,1,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/9
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/1
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/1
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/1
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/1
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/1
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/1
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/1
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/1
Open Access,1,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/1
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/1
Full Access,1,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/1
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
Open Access,1,1,1,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,1,1,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
Full Access,1,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/12
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/3
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/3
Open Access,1,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/3
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/3
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/3
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/3
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/3
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/3
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/3
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/3
Open Access,1,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/3
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/3
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,1,1,1,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/2
No Access,0,0,1,0,2015,https://journals.sagepub.com/toc/pssa/26/5
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/5
Open Access,1,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/5
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/5
Open Access,1,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/5
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/5
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/5
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/5
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/5
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/5
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/5
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/5
Open Access,1,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/5
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/5
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
Open Access,1,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2014,https://journals.sagepub.com/toc/pssa/25/4
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
Open Access,1,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,1,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,1,1,1,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,1,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/8
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,1,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,1,1,0,2015,https://journals.sagepub.com/toc/pssa/26/6
No Access,0,0,0,0,2015,https://journals.sagepub.com/toc/pssa/26/6
